1-Jan-09,19.22,19.22,19.22,19.22,0,2011-11-28 17:10:01.143872,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
2-Jan-09,19.29,19.70,19.00,19.59,1509650,2011-11-28 17:10:01.143759,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
5-Jan-09,19.72,20.30,19.53,19.67,1988630,2011-11-28 17:10:01.143636,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
6-Jan-09,19.02,19.21,18.50,18.78,4439620,2011-11-28 17:10:01.143513,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
7-Jan-09,18.72,18.86,18.54,18.68,2181988,2011-11-28 17:10:01.143388,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
8-Jan-09,18.25,18.25,17.27,17.50,5459486,2011-11-28 17:10:01.143265,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
9-Jan-09,17.76,18.40,17.34,18.06,2974736,2011-11-28 17:10:01.143140,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
12-Jan-09,18.39,19.42,18.00,19.20,4095652,2011-11-28 17:10:01.143003,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
13-Jan-09,19.10,19.84,18.83,19.57,5442114,2011-11-28 17:10:01.142878,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
14-Jan-09,18.88,19.41,18.83,19.20,3705652,2011-11-28 17:10:01.142753,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
15-Jan-09,19.10,19.86,18.72,19.68,2585868,2011-11-28 17:10:01.142618,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
16-Jan-09,20.00,20.63,19.75,20.05,4539952,2011-11-28 17:10:01.142469,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
20-Jan-09,20.24,20.68,19.62,19.68,2592484,2011-11-28 17:10:01.142345,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
21-Jan-09,19.75,19.75,18.86,19.42,2703720,2011-11-28 17:10:01.142221,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
22-Jan-09,17.62,18.50,17.48,18.38,8092110,2011-11-28 17:10:01.142097,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
23-Jan-09,18.15,18.21,17.58,17.69,4165304,2011-11-28 17:10:01.141973,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
26-Jan-09,17.68,17.99,17.52,17.73,2222566,2011-11-28 17:10:01.141847,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
27-Jan-09,18.00,18.38,17.72,17.81,3501506,2011-11-28 17:10:01.141722,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
28-Jan-09,17.92,18.30,17.55,17.72,3128826,2011-11-28 17:10:01.141597,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
29-Jan-09,17.67,17.99,17.16,17.24,2473002,2011-11-28 17:10:01.141471,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
30-Jan-09,17.52,17.58,16.70,16.86,2195330,2011-11-28 17:10:01.141346,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
2-Feb-09,16.74,17.33,16.69,17.25,2467410,2011-11-28 17:10:01.141196,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
3-Feb-09,17.22,17.86,17.00,17.81,1622220,2011-11-28 17:10:01.141057,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
4-Feb-09,17.76,18.00,17.00,17.08,2525610,2011-11-28 17:10:01.140935,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
5-Feb-09,17.07,17.84,16.82,17.08,4624816,2011-11-28 17:10:01.140812,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
6-Feb-09,17.52,18.00,17.34,17.94,2817918,2011-11-28 17:10:01.140674,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
9-Feb-09,18.23,18.49,17.94,18.31,2901150,2011-11-28 17:10:01.140530,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
10-Feb-09,18.31,18.80,17.92,18.06,3344652,2011-11-28 17:10:01.140405,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
11-Feb-09,18.85,18.85,17.54,17.71,6441176,2011-11-28 17:10:01.140268,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
12-Feb-09,17.53,19.20,17.50,19.14,5359028,2011-11-28 17:10:01.140143,CERN,Health Care,57.97 - 58.96,43.47 - 74.39,58.24,N/P,1.00M/1.70M,9.91B,35.49,&nbsp;&nbsp;&nbsp;&nbsp;-,1.65,169.05M,0.81,84%
