1-Jan-09,390.25,390.25,390.25,390.25,0,2011-11-28 17:14:47.717325,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
2-Jan-09,394.97,414.76,390.00,413.20,30925,2011-11-28 17:14:47.717188,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
5-Jan-09,418.00,421.46,410.00,414.00,19333,2011-11-28 17:14:47.717044,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
6-Jan-09,412.00,422.71,410.40,421.98,27792,2011-11-28 17:14:47.716902,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
7-Jan-09,414.00,419.98,410.75,418.50,35942,2011-11-28 17:14:47.716760,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
8-Jan-09,415.00,420.76,411.45,420.52,21430,2011-11-28 17:14:47.716618,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
9-Jan-09,422.00,424.78,409.99,418.65,38103,2011-11-28 17:14:47.716474,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
12-Jan-09,414.00,424.89,412.09,413.40,55124,2011-11-28 17:14:47.716330,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
13-Jan-09,415.45,415.56,407.24,411.97,36957,2011-11-28 17:14:47.716180,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
14-Jan-09,407.00,408.64,395.00,398.90,20556,2011-11-28 17:14:47.716033,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
15-Jan-09,398.90,412.00,383.00,404.59,41300,2011-11-28 17:14:47.715864,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
16-Jan-09,409.00,411.79,404.45,408.24,46185,2011-11-28 17:14:47.715717,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
20-Jan-09,408.24,430.00,407.00,422.85,66356,2011-11-28 17:14:47.715571,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
21-Jan-09,433.00,433.95,412.78,422.32,54400,2011-11-28 17:14:47.715424,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
22-Jan-09,417.00,425.42,413.29,418.69,37794,2011-11-28 17:14:47.715278,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
23-Jan-09,416.76,420.49,406.02,407.71,41606,2011-11-28 17:14:47.715131,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
26-Jan-09,405.25,420.92,405.25,414.43,52410,2011-11-28 17:14:47.714964,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
27-Jan-09,417.06,417.06,406.10,412.00,36483,2011-11-28 17:14:47.714793,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
28-Jan-09,422.00,422.98,417.75,420.99,20689,2011-11-28 17:14:47.714611,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
29-Jan-09,410.00,413.99,406.53,410.30,21907,2011-11-28 17:14:47.714437,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
30-Jan-09,405.00,407.99,388.50,390.56,43526,2011-11-28 17:14:47.714291,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
2-Feb-09,386.00,401.68,380.01,393.60,41315,2011-11-28 17:14:47.714146,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
3-Feb-09,396.00,427.11,391.61,423.67,56108,2011-11-28 17:14:47.714002,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
4-Feb-09,423.67,424.01,413.78,414.34,40807,2011-11-28 17:14:47.713858,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
5-Feb-09,411.99,418.50,408.11,413.32,25824,2011-11-28 17:14:47.713713,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
6-Feb-09,415.37,427.38,402.20,421.98,71065,2011-11-28 17:14:47.713569,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
9-Feb-09,420.00,425.47,413.98,418.50,71670,2011-11-28 17:14:47.713425,WPO,Consumer Discretionary,343.00 - 350.85,308.50 - 455.68,347.21,N/P,35,990.00/32,983.00,2.66B,20.60,2.35/2.73,16.70,7.72M,0.95,86%
